BACTERIO_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,CREATE_TIMESTAMP,CREATE_USERID
1151297,8990,L865616-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151301,11635,28812-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151305,5902,L865255-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151309,10655,L864842-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151313,11636,L863768-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151317,10656,L863768-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151321,9048,L856054-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151329,8839,L856967-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151333,9512,S85948,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151337,10775,S85976,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151341,10321,1656019,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151345,9513,1656018,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151349,11023,L855624-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151353,5781,L855624-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151357,5263,S85633,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151361,9049,1641378,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151365,10322,28770-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151369,8840,28781-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151373,10657,L854914-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151377,11129,L854914-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151381,10116,S85985,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151385,9050,S86978,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151389,9051,L861679-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151393,12807,S88886,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151397,5903,1656455,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151401,11694,1656017,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151405,8425,L853817-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151409,10117,S37062,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151413,8841,L853337-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151417,11695,L853337-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151421,9514,28942-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151425,5904,28944-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151429,5905,28943-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151433,12142,1663418,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151437,11024,1663420,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151441,8426,1659858,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151445,10658,1667251,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151453,9515,1667249,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151457,9052,1667260,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151461,8842,1667254,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151465,11637,1667257,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151469,12808,1667256,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151473,8427,1667255,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151477,10442,L869935-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151481,12739,L869937-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151485,10323,L869412-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151489,11734,L869406-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151493,8428,L861866,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151497,10443,28909-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151501,10659,28908-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151505,11638,28907-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151509,11639,L863434-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151513,5782,28895-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151517,10660,L858542-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151521,10776,L858542-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151525,10324,1663412,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151529,12143,1663416,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151533,9516,1663414,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151537,10325,1663415,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151541,10326,,,,2011-10-20 10:38:47.710000000,CONVERSION
1151545,6089,T04284,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151549,11996,1655538,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151553,5264,1655564,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151557,8843,1655527,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151561,9517,L864165-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151565,12144,1655382,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151569,6985,T08096,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151573,10327,L867850-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151577,8844,L867847-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151581,9518,1655383,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151585,12809,28879-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151589,11130,28871-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151593,10118,28870-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151597,11997,28858-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151601,12740,28859-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151605,6986,28833-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151609,11640,1655499,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151613,12810,1655526,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151617,8429,1655554,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151621,10328,L864167-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151625,12811,L864553-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151629,6987,S42419,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151633,6090,S42418,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151637,8430,S43466,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151641,11025,S42391,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151645,8991,S42377,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151649,10777,S43465,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151653,10119,S94992,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151657,8845,29004-01,Access Analytical Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151661,12145,L862684-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151665,9519,L862683-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151669,10120,1656742,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151673,9520,1656738,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151677,11131,S83159,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151681,11998,1214503,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151685,5265,1218616,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151689,12741,1232966,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151693,5266,1237448,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151697,12146,1238894,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151701,11999,1235809,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151705,8431,1235796,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151709,11696,1320931,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151713,5906,1320920,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151717,11735,1311155,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151721,12147,L764223-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151725,10121,L764224-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151729,10329,,,,2011-10-20 10:38:47.710000000,CONVERSION
1151733,8992,1214494,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151737,8432,L817818-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151741,11641,L817818-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151745,9521,L827563-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151749,9053,L826544-4,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151753,12742,R45705,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151757,6988,L825120-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151761,11697,L824303-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151765,10778,L824014-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151769,9522,1490080,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151773,6091,1485392,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151777,10661,L823287-4,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151781,10444,R22974,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151785,10662,Q93545,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151789,11026,Q93506,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151793,5267,Q93595,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151797,10122,L822142-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151801,6092,L821003-4,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151805,9287,L821003-5,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151809,8993,L821519-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151813,12743,L821003-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151817,12000,L821519-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151821,12148,L821519-4,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151825,10123,L822972-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151829,8994,L822972-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151833,10124,L823461-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151837,5268,L823461-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151841,11132,L823526-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151845,5907,L822345-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151849,11642,L822912-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151853,6093,L822346-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151857,10330,L822912-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151861,5908,L822348-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151865,10331,L834871,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151869,5269,A955584,Maxxam Analytics,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1151873,12744,A954244,Maxxam Analytics,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1151877,9655,R45622,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151881,11736,1555097,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151885,9288,1552832,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151889,12812,1550956,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151893,12745,1550980,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151897,11643,1552839,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151901,8433,L835363-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151905,8434,L835779-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151909,10445,L835367-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151913,9054,L834244-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151917,12813,L834329-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151921,10125,L834331-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151925,6094,L833877-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151929,11133,L833422-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151933,10126,L833421-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151937,10663,L833486-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151941,12149,L833422-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151945,12001,L833882-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151949,10664,L832631-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151953,11027,L832363-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151957,8995,L829286-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151961,6095,L830183-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151965,12002,L829726-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151969,5270,L832915-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151973,11134,L832917-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151977,10332,L828767-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151981,11698,L828763-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151985,12150,L829287-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151989,12003,L828028-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151993,11028,L828309-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1151997,10127,L831240-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152001,10446,L831234-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152005,9055,L827760-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152009,9523,L827126-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152013,6096,L827760-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152017,5909,L827120-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152021,10779,L827759-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152025,11737,L826655-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152029,11644,L826655-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152033,9056,L826655-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152037,11699,L827243-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152041,6097,L827244-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152045,12004,L825706-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152049,9571,L825240-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152053,12005,L825706-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152057,12814,L825706-5,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152061,10128,L825603-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152065,12006,L825706-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152069,12815,L825603-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152073,6496,L825706-4,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152077,12746,L825249-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152081,9656,L825244-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152085,10333,L825229-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152089,8435,L824645-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152093,10447,L824646-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152097,10334,L824575-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152101,6497,L824039-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152105,10335,L824052-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152109,8996,L824573-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152113,11700,L824051-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152117,11738,L824040-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152121,11135,L829145-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152125,11701,R51940,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152129,11136,R51924,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152133,11137,L840085-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152137,11029,L840911-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152141,10336,L840431-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152145,11645,L841323-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152149,6989,L841757-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152153,6990,L841755-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152157,10665,L834789-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152161,11646,L833920-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152165,11182,L841325-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152169,6498,L839018-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152173,12747,L838503-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152177,9572,L383503-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152181,10129,L837608-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152185,9289,L839015-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152189,12748,L838945-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1152193,11647,L840426-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
